gen	Wass_L1	Wass_L2	Rums
19100	-0.00589035803473828	0.030263318280372	0.00158117133591159
19200	0.00105181741052423	0.00283000152805674	0.0016
19300	-0.00930252294957386	0.00574044502027153	-0.000971280706657366
19400	-0.00465494987244108	0.0195737882956312	-0.00030250470355131
19500	-0.00334687614514392	0.00250363984783068	0.000571782287975966
19600	-0.00607659522560434	-0.00699586867530658	7.02995702270628e-05
19700	0.00643449113830323	0.0122845840080951	0.00190143490361465
19800	-0.0108986191769136	0.00610434595359317	0.000873659375300293
19900	-0.00879520651769748	-0.0230553409367589	0.000180427501282505
20000	-0.00791686356288002	0.0116987828505535	0.000291366864939292
20100	-0.00205946091152148	0.0198743943396197	-0.00131110219874418
20200	-0.00299243691424513	0.00946434869063461	-0.000779993242295669
20300	-0.0126729250299093	-0.0464176434137293	0.000627895470713416
20400	-0.0081022557358383	0.0229979968001161	-0.000616361861823751
20500	-0.00160968616050317	0.0280234113595132	0.000500000000000004
20600	-0.001218877155962	0.00136220833342139	0.0019
20700	-0.00268613671853116	-0.0112549196805053	0.000774108327904963
20800	-0.011889415662786	-0.0138850167799123	-0.000550095910418987
20900	0.00495300097002098	0.0131136006789989	0.002041008766914
21000	-0.0018352424173919	0.00607056922066142	0.000984503916800883
21100	-0.0120521033477667	0.0178384878621382	-0.00102252858423744
21200	-0.0030940976901034	-0.00402372850455278	-6.53321682795895e-05
21300	0.0010609195011172	0.0168935664890612	0.000493861321210182
21400	-0.00474869996991249	0.00626662164658259	-0.000236998505183623
21500	-0.00238281935452773	-0.0235598722906517	0.000257762380254985
21600	-0.00111194897254526	0.020587219706458	-1.67370137821379e-05
21700	-0.000743624308573963	-0.0174959408082972	0.000741542625126667
21800	0.00075819810897567	-0.00539563612125796	0.00128981316742672
21900	-0.00270941777573146	0.0458779188712533	1.93340028691417e-05
22000	-0.00135870384672347	4.35997858482459e-05	-0.000673160127343728
22100	-0.00519334868237439	0.00294317507030484	0.000798945249284404
22200	-0.00916787127060491	0.0452085868375083	-0.00131074649501075
22300	-0.00557421457653552	0.0254069988882005	-0.00155893693229827
22400	0.00804389025764751	-0.010107426115437	-0.00107663268050425
22500	0.0009478158695084	0.0193935942092671	-0.000176139775709967
22600	-0.0197405136108136	0.00727232405218429	-0.000292070787996253
22700	-0.00563212403832048	0.00125819372259298	-4.59440087485843e-05
22800	-0.00384320146032388	-0.00600660716200682	0.00070987935915023
22900	-0.00578246032504556	0.010309814733211	-0.000143800918435688
23000	-0.00872829159229326	0.0235859145229635	-0.0019
23100	-0.0108324431873774	-0.00545466494420643	0.000245206412470975
23200	-0.00298313420093854	0.00617265699943625	-0.000699999999999996
23300	-0.00927636852444703	-0.00389569663788496	-0.00218669319807916
23400	-0.00407672941809584	0.0107140772358584	-0.000447472737691103
23500	-0.008361730100702	-0.0123201139174825	-0.000502486202962033
23600	9.27403043812017e-05	0.0358780028966895	0.00390252327229873
23700	-0.00223042788296789	0.0307199896179227	0.00203057028561835
23800	-0.00934086625575471	0.0202109761900724	0.00107250208029788
23900	-0.00431106449421976	-0.00552275046799929	-0.00138186992267733
24000	-0.0200713742433843	-0.0205548054758662	-0.00162653203260714
24100	0.00232538955882051	0.0219042052893691	-0.000545011127554958
24200	0.000344378274181489	0.00505832949016324	-0.00101569700048406
24300	-0.00607143709820904	-0.00161375218515859	0.00030817647007797
24400	-0.00744831358797911	0.0199595196121342	0.000552657461536949
24500	0.00450666342019424	-0.0190499171701309	0.000216597972392565
24600	0.00119162747304365	0.0152299335132062	-0.000150000000000004
24700	-0.00406543376260561	-0.00405618172988284	-0.000700000000000006
24800	-0.00373701693485957	0.0197549185132924	-0.00105299247157662
24900	0.00621643554380717	0.0375122169890669	-0.00186385324320575
25000	0.00181796851379034	0.00437491840102628	-9.16604081544238e-05
25100	-0.00555699381259397	0.0157453603185897	-0.00137190047578195
25200	-0.00962770677912114	-0.0221063275539586	0.00175
25300	-0.00445276809478558	0.00519274496705454	-0.000341399107619027
25400	-0.00677034521704473	0.0203532373984168	0.000949999999999996
25500	-0.00852594052855221	-0.00651853980676562	0.00179891046985043
25600	-0.00805084821586173	0.0233350827289541	-0.00257182828294414
25700	-0.00507396575827656	0.0142825420589062	-0.00125
25800	-0.00295902824156601	0.013331594601608	-0.000549805578497979
25900	-0.0033093039762996	-0.0137907778138165	0.00096356139728657
26000	-0.00707718284831505	0.0230604700332717	-4.03706927887375e-05
26100	-0.00949854557392728	0.033670096466824	-0.000199999999999999
26200	-0.00789624785038148	0.0249248687887478	0.000652399039471903
26300	-0.00388540776734244	0.0183953980814398	0.00164016219281142
26400	-0.00850792566841362	0.0141461146792503	-0.000430567590923574
26500	-0.00662545315847012	0.00875503070888407	-0.000899999999999995
26600	-0.00716781226902579	-0.0107338294032799	-0.000299999999999995
26700	-0.00893646913701389	-0.000534919222813741	-0.000401195618249191
26800	-0.0105758222060413	-0.00363104644813571	-0.000761767760717152
26900	-0.00612818420090369	0.00698373769000563	-0.000543531629671381
27000	-0.00817841534403061	0.0199407342801949	-0.000108065203387887
27100	-0.00050585094492283	-0.015820837053766	-0.000307463741200432
27200	-0.000839826239776097	0.00637060315308676	-0.00141748541784343
27300	-0.000703747760186703	0.00371586633058749	-0.000437421594862177
27400	-0.00282316470204982	-0.000447778240479917	0.000499999999999997
27500	-0.0059022642741173	-0.0104894521270034	-0.00572186672609791
27600	-0.00303533181667716	0.0114492013399503	0.00107807873389228
27700	-0.00598084537535627	0.00196529328119323	-0.00165158549552128
27800	-0.00937464946758131	0.0262931996602566	-5e-04
27900	-0.00168843015561587	0.0265730658591796	0.000300000000000002
28000	-0.00289415261053668	0.0084433433088003	-0.000861172381287002
28100	0.00141395485829246	-0.00703816650402379	-0.000850000000000004
28200	-0.00492232476946915	0.0387607422699907	-0.00181993027524149
28300	-0.00253667649953802	0.0350255118987396	-0.00224343854004359
28400	-0.0116909607556397	-0.0152505182174165	0.000600000000000007
28500	0.00210492908461204	0.0042371531435709	-0.00122742051139847
28600	-0.00481046076181449	-0.0132581524485901	-0.0025
28700	-0.000688050612837034	0.00589297589523891	0.00160803447900467
28800	-0.00350921050862185	0.0211905818115453	-0.000856464292335594
28900	-0.00255170293369949	-0.0177996133691133	0.00202310580405184
29000	-0.00638737684494761	0.0105603535777016	0.000239512169863051
29100	-0.00795266024457912	0.00738928833925	-0.000593351293110191
29200	-0.00189425975650238	0.0313746106096676	-0.00110600313902191
29300	-0.0126462047211284	0.0137532859630407	-5.1886726852305e-05
29400	-0.00976257351770939	0.0199515091226173	-0.000751954108396537
29500	-0.00592583360872537	0.00551543156208982	-0.000623815828175583
29600	-0.000292568697402018	-0.0218616131299821	0.000500000000000004
29700	-0.00271859392826478	-0.000104728701829107	0.000768375980237438
29800	-0.00369559622493939	0.024118452181486	-0.00107068984288597
29900	-0.0087870305333599	0.0076695590002565	-0.0013
30000	-0.00751545138357718	0.0282759374722794	-0.0021366794106637
30100	-0.000605549768588627	0.00573215864895701	5e-04
30200	-0.00984911057529228	0.0157333526534011	0.000282662616712788
30300	0.00380610349617228	0.0422409934175494	-0.00159777477226404
30400	-0.00844137191739746	-0.003962901864932	-0.00161705541315848
30500	-0.00457738833983807	0.00285370883019222	-0.000425417996959849
30600	-0.00936277873322137	0.0203759764357417	0.0013
30700	-0.00195624731114578	0.0120990030390691	-0.00159988692196376
30800	-0.00303092488410198	0.0050801171250664	-0.000149999999999997
30900	-0.00335432962842017	0.00277671056522779	-0.00203095693634607
31000	0.00208787233162356	0.0283717201952785	-0.0018987532789378
31100	-0.0083730017698183	0.017227658896008	0.000524616198164143
31200	-0.0101889609631982	0.0151698331773761	0.000815683293629143
31300	-0.00323547494529573	-0.00162116035621486	0.00138430506276832
31400	-0.00283833438290361	0.0164386014501512	-0.00137498155674742
31500	-0.00801163106469439	-0.00479893716555541	-0.000615104408164535
31600	-0.00639465930537632	0.0102435495298273	0
31700	-0.00687404944069823	-0.0131225155237511	0.000449606241132675
31800	0.00432512513999027	-0.00915378590759171	-0.000338972327657484
31900	0.00193763519796096	0.00831959134062214	0.000537862476578832
32000	-0.00324247464505815	-0.00871373539635408	0.00141012879669325
32100	-0.0100653307156755	0.00573491300126645	-0.000807776035794835
32200	-0.00753595868874744	-0.00809848514607473	-0.00162135947523023
32300	-0.01034424787266	0.00945519208981067	0.00085
32400	-0.00502356149035035	-0.00149884046683443	-0.000400552830775992
32500	-0.00352594825983962	0.0363936871648914	0.000118224833820915
32600	-0.0127359367279256	0.0173069541809793	-0.000187406560750891
32700	0.00353406748817694	0.0287568624547234	0.00115000000000001
32800	-7.70827576572694e-05	0.0145546129652253	0.000150000000000001
32900	-0.00279116515025094	0.00802393389282628	-0.000450000000000002
33000	-0.00935193006582994	0.0258249458044375	-0.0011
33100	-0.0078056028065757	0.0243815637844336	9.99999999999925e-05
33200	-0.0091935904685227	-0.00208759634381342	-0.0014
33300	-0.00840945975384214	0.0261481644907541	0.00120500882109444
33400	-0.000662930504656351	0.000606392609515283	-0.00056958139500245
33500	-0.00726526829269007	0.0311234166334642	-0.00160919784531036
33600	-0.00205359501193862	0.0233873023840908	0.000229030095173985
33700	-0.0115304733592649	2.85079781264241e-05	-0.000506517244398735
33800	-0.0081449497409305	0.0124586311806718	-0.000438819612507586
33900	-0.00469273493931052	0.0306164678719983	0.000367826098637055
34000	-0.00346986309050502	0.00929893151398772	0.000115891442785336
34100	-0.00765513790406371	0.00293262394877318	0.00101512165441743
34200	0.00452010845235677	0.0328732569338416	0.000258203663413861
34300	-0.00945420376304664	-0.00204488073885075	0.000214582253355189
34400	-0.00990027155918962	-0.00419878441314695	0.000427651976207689
34500	-0.00636848858550191	-0.00149870303963557	0.000290147576808054
34600	0.00498756781563905	0.021922083465896	-0.000393661860746373
34700	-0.00213046376588902	0.00200153378861385	0.00175414610468061
34800	-0.00229521830083591	0.0404910964030711	0.000569962555954356
34900	-0.00213459616136392	0.0345741366055697	-0.000831775042462769
35000	-0.00244162386404535	0.0216539401020776	0.000200000000000002
35100	-0.00420711758643548	0.0217672775981758	0.00119200648775221
35200	-0.00194944172903388	0.00139515500260393	-0.00314467279756356
35300	-0.00301939464064784	0.0302448884579704	-0.000473062529988282
35400	0.00082363260540165	0.0207798292199253	-0.0014
35500	-0.00142390528174743	-0.00223611644098444	-0.000449999999999999
35600	-0.0109566584666939	0.0154643020637897	0.00249155389556861
35700	-0.00300269144257125	-0.0266289358497362	0.0023
35800	-0.0026610813475992	-0.00287175987844045	0.00125692541449321
35900	-0.004948617998321	0.00232712971928857	0.000999999999999997
36000	-0.00822276704659983	-0.00293317039013597	0.000398799753692326
36100	-0.00454896630216325	0.0295369554071566	0.000297613170965275
36200	0.00268365567649679	0.0112876068634761	-0.00121533965752115
36300	-0.00514027953786775	0.0210745650021339	0.00194825458358331
36400	0.000676776870589944	0.00776442039658279	-5.07758121591449e-05
36500	-0.00270954411222071	-0.0154422154335709	-0.0030797193955466
36600	-0.00159925425968525	0.00693433642795465	0.0019420140187947
36700	0.00114135400146541	0.0284997169060298	-0.000171873051667819
36800	0.00143767091708673	0.0323138304952365	0.000399999999999998
36900	-0.00662131404158101	0.0155521980747064	-0.00129372145930186
37000	-0.0098175882136134	0.0272449166703583	-0.00185
37100	0.00276823667761651	-0.00827649921261028	0.000920440379440318
37200	-0.0032140854384205	0.0060638151750965	0.00126756376359336
37300	-0.00888826733527141	0.0332633170575337	0.000308379752990411
37400	-0.000498707565581	0.0144806858410654	-0.00265
37500	-0.00775099696639423	0.00941404830252861	0.00101362422455706
37600	-0.00201663446453253	0.00760861817420986	0.0012475258972838
37700	-0.00426767897228279	-0.00118310875940766	0.000949815775079726
37800	-0.00898299940649803	-0.0113850293636987	-0.0012979641204861
37900	-0.00501223269598895	0.0224214016250103	-0.00220155148346758
38000	0.0017954581380963	-0.0035521268191974	-0.000975309967183199
38100	0.00331366390000823	0.0335901311663687	-0.000699999999999999
38200	-0.00253561910436623	0.0153606705081509	-0.000245096441422833
38300	-0.000296817642848737	0.0212895330493968	0.0014252317270931
38400	-0.00628215256463035	0.0333267424780296	-9.65084562730423e-05
38500	-0.000664370465320356	0.0199078583055746	0.000537388083718306
38600	-0.0148847351723387	0.0133736727637277	-0.001
38700	-0.00881722966571141	0.031151140893039	-0.000150000000000001
38800	-0.00423710396500687	0.0360635407203807	-0.00120132481516631
38900	0.0022581601673588	0.0155524260336481	0.00102166330016948
39000	-0.00439112237178003	-0.0205875661218641	0.000523936846376524
39100	-0.00135333344318157	0.0262918529628631	0.00107805992290992
39200	-0.00265327572185662	0.00681362618318315	-8.9430299448183e-05
39300	0.00109049412765278	-0.00788190455929709	0.00237912282130498
39400	-0.00997700585829874	0.0121233218853921	-0.000414202943128227
39500	0.00332400489997067	-0.00393441976615288	0.00180128962925304
39600	-0.00534805461434074	0.00276511154085763	-0.000898674270622013
39700	-0.0173798684747461	0.00559598545698518	-0.00355
39800	-0.00863757803589312	0.0150458584517658	1.83301996714708e-05
39900	-0.00283098786251101	0.00549512287588943	0.000771631837530106
40000	0.00261309979803371	0.0120297356092884	0.000113599095404773
40100	-0.00254369513780569	0.0192559960810238	0.00112784716381856
40200	0.00194302355470136	-0.0042078715618092	-0.000400000000000001
40300	-0.00309642053314294	0.0210369107531102	0.00136655976092943
40400	-0.00519073313235046	-0.0218332488214992	-0.000200000000000002
40500	-0.0117898419481935	-0.00313757466343705	-0.00215
40600	-0.00604802306426575	0.00552959993696875	8.71440164295495e-06
40700	-0.00306723700943266	-0.000168254024171324	-0.000946326567240519
40800	-0.00292148725738134	0.000167026848200386	0.000275812663425558
40900	-0.00221114252937123	0.00862248318839389	0.0012
41000	0.00377527544605463	0.0158261165134051	-0.000299999999999995
41100	-0.0039957252657415	0.0221922191617183	0.000678192811524057
41200	-0.00487590912413089	0.0183567212359548	-0.00110601513985685
41300	-0.00405306743798298	0.00619622620909684	0.00186043880778063
41400	-0.0115434522037088	-0.00285578578424003	0.000219030764255893
41500	-0.00497033312568557	0.0113647876254765	0.000590208730534079
41600	-0.000209450883713276	-0.016951605101806	0.000416594712944234
41700	-0.000518323231880238	-0.0165038948503476	0.000877309647021096
41800	-0.00570735005037274	0.0154031182416812	-0.00197930270841431
41900	-0.0048348616863647	0.018746531237409	0.000242446118991452
42000	-0.0076357940764195	0.0108107603087103	-0.000482599096460298
42100	-0.00884809753038198	0.0357344284998416	-0.00163666573474976
42200	-0.00413758864628185	0.00524416036807829	-0.00117122920861136
42300	-0.00330460660536323	0.0357206206531347	9.99999999999994e-05
42400	-0.00413564415414457	0.0242125051852359	-0.0011641947963896
42500	-0.00279679175918613	-0.00918588271744201	0.000584168986238566
42600	0.000577480719581115	0.0259397091997758	0.00153272131682043
42700	-0.0029905519622301	0.0349560101177259	-0.000190111143972591
42800	-0.00713138627808953	0.0254653612009663	0.000242115565720447
42900	-0.00935196776322203	0.0207250426963059	-0.00178565495817983
43000	-0.00801159309475016	-0.000863262448141007	-0.00275
43100	-0.00205857521181168	0.0395463522284953	6e-04
43200	-0.00655473084179144	-0.00850215060082876	0.000450000000000002
43300	-0.00395198126621547	0.00404417196322422	-0.000903190934432897
43400	-0.00157734490710497	-0.00712145396427928	-0.000296042237153033
43500	-0.00469361719200748	0.012323394147262	0.00265536357628529
43600	-0.00532939605443389	0.0105182632710059	0.00184571056931683
43700	-0.000952250621116514	0.00219998961351666	0.0011
43800	-0.00411303872405282	0.0549029012812053	0.000389842627126474
43900	-0.0102688400787482	0.0182614670708584	-0.000897606985953661
44000	-0.00696130395676464	0.0155262527428072	-0.000399999999999998
44100	-0.00258179181216675	-0.0103629077534118	-0.000624129630368175
44200	-0.00279582580481893	-0.0180085746730992	0.00024598537508232
44300	-0.00396500235660718	-0.0390206611208417	-0.0019896468271695
44400	-0.0114211243506721	-0.00396132608667464	8.47220102543414e-05
44500	-0.00161891909541923	0.0349972152706938	-0.000337770895825935
44600	-0.00311324036048385	0.00863265927041378	-0.000258023736843513
44700	0.00130523917276312	0.0258116069115746	0.000799999999999999
44800	-0.00526452906411465	-0.00571165225598117	0.000860292077257657
44900	-0.00481478473707068	0.0194697513792356	-0.000328986910694492
45000	-0.00253074219477311	0.0247346820613001	-0.000312055077623507
45100	0.00280946209693174	0.00946416224828385	-0.000994814896567824
45200	-0.00766094530338974	0.011842603799871	-0.000552746571294449
45300	-0.0108308763049505	-0.000684252817151156	-0.0017
45400	-0.00361072597822993	0.0169968736283232	-0.000433875597326969
45500	-0.000239067153516452	0.0361905484475675	0.000811450360474766
45600	0.00108675908411387	0.00471319827819763	-0.00123248950789516
45700	-0.00699403299652279	0.0227332544890694	0.00178485917276567
45800	-0.0126117271305346	-0.0183438478701299	-0.000145441316221216
45900	-6.29145573517106e-05	0.0149067458004789	0.000353012246659973
46000	-0.0087449743898119	0.0189067898333107	-0.00125
46100	-0.00541297705063335	-0.00596865824433825	0.000414633264945782
46200	-0.00389901308161794	-0.0101724350966189	-0.000215145216836219
46300	-0.00633671209253601	0.012334584004816	-0.00112818864760972
46400	-0.00105583066751898	0.0098370192760588	0.00130379693061208
46500	-0.00858515774302084	0.0253038756920311	-0.000150000000000001
46600	0.0025621293279756	0.0267373092167028	-0.00284402923611092
46700	-0.00790712720488095	0.00331104930788241	0.0012
46800	-0.0062713370049278	0.00126419775121009	0.00103471502612705
46900	-0.00414326126090537	0.0109784812230556	0.000165198785664733
47000	0.00271341727410022	0.0173902975514367	0.00170510696067859
47100	0.00377267076108611	0.0175417117112125	-0.000902767156015272
47200	-0.00913460742509273	-0.0136194651015844	9.99999999999994e-05
47300	-0.00777814562115046	0.0355253886074085	-6e-04
47400	0.000664707190948417	0.00508277026548105	0.00255876511967544
47500	-0.00411112144766065	0.00239073957882802	0.00300042133810238
47600	0.000575377149853847	0.0153549389968482	0.00166568551634861
47700	-0.00623788595002756	0.0180361416119801	0.000206989529912768
47800	-0.00694789029738924	0.0137222368021675	0.000505853486683999
47900	-0.000114158937899109	0.020903625551692	-0.000583200936609515
48000	-0.0019410519591175	-0.00809991275627477	0.00085
48100	-0.00855489263812137	0.00182420141182064	-0.00047631144717062
48200	7.97308302277477e-05	0.0151748866501527	-0.00232691744375833
48300	-0.00445806507817473	0.0105681779770671	0.00105518603801402
48400	-0.00405449200057041	0.02243514545051	0.00133095738445978
48500	-0.0130202709873363	0.0546464126876647	0.000906350287425757
48600	-0.011559695380516	-0.00977188641572037	0.000866456128447299
48700	-0.00705981896725095	0.0305211005522502	-0.000340162293656493
48800	-0.0116376182959305	0.0166934768274989	-0.000666599792299223
48900	-0.00761335778670979	0.00196406427118707	0.000445177728276541
49000	-0.000355373781098005	0.00823787743803383	-0.00113758655138497
49100	-0.00134474155329883	-0.0185037632038312	0.000468875575517638
49200	-0.00335558823786201	0.0156657335106646	0.0023227686492772
49300	-0.00188456334598856	0.00522536894637343	-8.67227240437286e-05
49400	-0.000329765878323895	0.012166415264042	-0.00198376824321896
49500	-0.00170742869271399	-0.0231643145279015	0.00216947504763452
49600	-0.00485156226565548	0.0174790067456577	0.000627846087295887
49700	-0.00346387493999908	0.0357984467590122	-0.000203776036121997
49800	-0.00108246671882345	0.016063122144284	0.00265316616585881
49900	-0.00216527891350523	-0.0221759504485887	0.000488048996893805
50000	-0.00657674861494523	-0.0010696691719041	-0.0019983336599429
