gen	Scaled_Wass_Lower_library_1	Scaled_Wass_Lower_library_2	Scaled_Wass_Lower_library_3	Scaled_Wass_Lower_library_4	Rums_library_1	Rums_library_2	Rums_library_3	Rums_library_4
5840	-0.000790567223561189	0.0196330667793379	-0.00775489086446696	0.00628718554392412	0.0014	-0.00319999999999999	-0.0016	-0.00140000000000001
5880	0.0234278095231285	0.022544166473363	0.00909692590201154	-0.00528642822917477	-0.000600000000000003	0.000399999999999998	-0.00124284730744888	-0.00165910154253815
5920	0.00289880690450477	0.0405808487250073	-0.00128970372170893	0.0108279107579431	-0.00220851640910907	0.00319999999999999	0.00152075704969105	-0.00139044934209297
5960	0.00998751508986222	0.0131696793419551	0.0177364560525754	0.00393417682072976	0.0018	0.00278476971639248	-0.000920725360541205	0.00240000000000001
6000	0.0230230235463955	0.0151701102601012	0.0167668283227959	0.00702016673560575	-0.000799999999999995	0.00285064082169666	-0.00199999999999999	0.000999999999999987
6040	0.0213265347629243	0.0138685729177346	0.0140257615232051	0.0102359678688264	-0.000399999999999998	-0.00220000000000001	0	0.00260000000000001
6080	0.0129293221341478	0.0261465207269401	0.0148682094657519	-0.0108753108037034	-0.000200000000000006	0.0042	-0.000600000000000003	-0.00319999999999999
6120	0.0307232027353701	0.0187463647311395	0.0185534499378048	-0.00503834174211173	-0.00216172482804854	-0.000799999999999995	0.000399999999999998	0.000757419797402709
6160	0.0337134327165556	-0.0139334689182107	0.00626721372761037	0.00577396269638304	0.00339236868165074	-0.00403216161441823	0.000599999999999989	0.0034
6200	0.00862253784314408	0.0390392802064692	0.00692432854187307	0.0197061028087851	0.00120000000000001	0.0034	0.0078	0.000800000000000009
6240	0.0306756249104903	0.032015752035946	0.0146221715806581	-0.00100105670147282	-0.0015885101449619	0.000199999999999992	0.0028	-0.0014
6280	0.0126091385210182	0.0242191650177272	0.0283336364930208	-0.0200778393125035	0.00191279702322925	-0.001	-0.00359999999999999	0.00299999999999999
6320	0.0156771775758538	0.0238066160796266	0.0203351796349002	-0.00371968237020172	-0.0054	0.002	-0.001	0.00280000000000001
6360	0.0190509256687248	0.0265112042261083	0.0082378983468426	0.00818630630301891	-0.0052	-0.0028	-0.00280000000000001	0.00480000000000001
6400	0.0101006643866574	0.0423467425620023	0.0161555616785451	0.0113307534539922	-0.0016	0.00154434219206785	0.00119999999999999	0.001
6440	0.0320474467742861	-0.00363296223803306	0.0244012348576661	-0.00253833464954454	0.000200000000000006	0.00013420299757215	-0.00200086006592827	0.00199999999999999
6480	0.00490070749910007	0.0348799946031898	0.0176291363297814	0.0147270728789019	-0.0062	0.0034	0.00259999999999999	-0.000599999999999989
6520	0.0326025401604788	0.03213012064127	-0.00843456890086319	0.00682550125740409	-0.002	-0.00259999999999999	0.000200000000000006	0.000799999999999995
6560	0.0270756686993112	0.0312083798746003	0.00456273339947944	0.00947514232109365	-0.000600000000000003	0.00168632911627069	0	0
6600	0.0416018413098334	0.0235376381009232	0.00717492603478496	0.0159699400446546	-0.00260000000000001	-0.00219999999999999	0	-0.000200000000000006
6640	0.00250965599105968	0.0207230321587981	0.0212514704086068	0.00614479672417572	-0.00315583052685012	-0.00409422141580927	-0.000268962221871852	0.00151853217289497
6680	0.0105559768612567	0.0115916579411666	0.0176872838906491	0.00621298096609289	-0.00319999999999999	-0.0028	0.000199999999999992	0.00597413349777161
6720	0.0210411337392388	0.0111317564588755	0.0174584034930733	-0.0166147335362807	-0.00120000000000001	-0.000600000000000003	0.000600000000000003	-0.0018
6760	0.0175188980229932	0.0264298513446607	0.0145403473959013	0.0103498802962334	0.00123140175283225	-0.0014	-0.00299999999999999	-0.001
6800	0.0210442369324037	0.0310281052141912	-0.00222582890959505	0.00603399546232564	0.0034	0.000989902826701416	-0.003	-0.00139375999677359
6840	0.038756618720516	0.0104517742610945	0.0207343113802904	0.000724048331616572	0.00142275278291334	-0.00153794087033476	0.000800000000000009	-0.00322385634360545
6880	0.0182234525276928	0.0253284634913142	0.01675734867286	4.4789632422014e-05	-0.000200000000000006	0.0018	0.00320000000000001	0.00299999999999999
6920	0.0349092493735314	0.00903385326491718	0.0106088891142047	-0.00461334928956984	0.00243184436857038	0.00170936730469122	-0.00104289672387615	-0.00199999999999999
6960	0.022614600266721	0.033665386811943	0.00352704373588922	0.0148489829721887	-0.00120000000000001	-0.000600000000000003	0	-0.000600000000000003
7000	0.0219720604856547	0.019798825077852	0.00563518389703349	0.00109885013749639	0.00319999999999999	0.000600000000000003	0.000745625269751429	0.000264194517240371
7040	0.00487505105656473	0.0198484792874494	0.00794777721150512	0.00824266531376926	-0.0014	-0.000755298062863841	-0.0018	0.000859941654688112
7080	0.0139255456189778	0.0304518700028837	0.00952548612597857	-0.0110377862756955	0.0016	-0.000710980829060487	0.000490951687684107	0
7120	0.0257366245398148	0.0192193854511142	0.0130853231893854	0.00432808890655098	0.002	0.001	0.0044	-0.00420000000000001
7160	0.00576961514903752	0.0199560694235154	0.0176898047066381	0.0120709088138684	0.00219999999999999	-0.000199999999999992	-0.000199999999999992	-0.00260000000000001
7200	0.0296107382633511	0.0140808632695145	0.012078985025534	0.003035893888551	-0.00120000000000001	-0.000600000000000003	0.000200000000000006	0.0038
7240	0.0180715108011542	0.0102599168392048	0.013986990266448	0.00876574371565049	-0.00156471892951797	-0.001898385240387	-0.000200000000000006	-0.00313086556054777
7280	0.0150253365161597	0.0228489019077128	0.026122023971325	-6.91367986109526e-06	-0.00260000000000001	1.58705122779434e-05	0.00402064429168528	0.000855596815425921
7320	0.0207692215802346	0.030901585260414	0.0206786715755185	0.00202627583979245	-0.004	0.000185512452381881	0.0024	0.00259999999999999
7360	0.0171910055684759	0.0256431017775051	0.0150321415313255	-0.00135999030365976	0.0014	-0.000609974123838591	-0.0014	-0.001
7400	0.00492685847925584	0.00599468691768759	0.0194367777417514	-0.0128335785681994	0.00460000000000001	-0.0016	0.00205897461341743	-0.000599999999999989
7440	0.0226856007921172	0.0241876648042713	0.0112083096830581	-0.0176808855228244	0.00182487049645073	-0.000568754062502785	0.00120000000000001	-0.00132863973859175
7480	-0.00425372199738647	0.0353075610206331	0.0133328661868734	0.00872763161336226	0.00120000000000001	0.0048	0.00477990461334746	-0.00260000000000001
7520	0.00144977438676276	0.0256051837741472	0.0106217194786893	0.00626263744846302	0.0018	0.00319999999999999	0.00163784515127864	-0.00100553615375397
7560	0.000700872646135192	0.0177663898675645	0.015996698813899	0.00206872237048692	-0.00196237566775517	-0.00146447882377063	-2.3298503706165e-05	-0.002
7600	0.0105129695639017	0.0379033277671774	-0.0016629741931118	0.0157127678915171	0.0018	-0.0038	-0.00199999999999999	-0.00520000000000001
7640	0.0144764930763648	0.013627263952701	0.0179767896407906	0.00276832438842192	-0.0018	0.00256034207155086	-0.00271265072375011	-0.00199999999999999
7680	0.0180121068866207	0.0137882954617028	-0.00463496373075874	-0.0112027664551156	-0.00663781925089801	0.000308848616053431	-0.005	0.00264076240418988
7720	0.0332857284892053	0.0316427672431708	0.000630500479001414	0.0163018903763684	0.000724771587947634	-0.002	-0.000200623443855658	-0.002
7760	-0.00417051998729324	0.0241031557235835	-0.00161994344268643	-0.0118648956273068	0.003	-0.0058	0.000800000000000009	0.0024
7800	0.0304704049167111	0.0150584215319886	0.0154194341740344	-0.00896080940966951	-5.59411482141114e-05	-0.000199999999999992	-0.001	0.001362209803995
7840	0.0230728364019113	0.0364039202239851	-0.00772687841633352	0.0131424275644794	-0.0016	0.0016	-0.00700000000000001	0.00280000000000001
7880	0.0166415777886538	0.029314873446269	0.0237891914987154	-0.00241892967573099	-0.00360000000000001	0.0014	0.00299999999999999	-0.0014
7920	0.0178906157878689	0.0262589907011611	0.00651386835735618	0.0147525170032244	0.00319999999999999	-0.000674808065031909	-0.000600000000000003	0.00126408171172715
7960	0.0148943299315661	0.0188674014506995	0.0115038469824828	-0.00239240194321105	-0.00067699927447705	-0.000799999999999995	0.00299999999999999	-0.000999999999999987
8000	0.0135583655719063	0.0074381134193857	0.0207982950173531	-0.00469267854985864	0.00319999999999999	-0.00260000000000001	-0.00289171571206638	0.000600000000000003
8040	-0.00249104385382207	0.0146521551473842	0.00732019627238527	0.00722437572084742	0.00360000000000001	0.00220000000000001	-0.0042	-0.0044
8080	0.00395510133622187	0.0231006150183153	-0.00221481467228064	-0.000477559864476361	-0.000200000000000006	0.00119999999999999	-0.00319999999999999	-0.000599999999999989
8120	0.0150868892892512	0.0183410714923584	0.0139217255470785	-0.00647845868009992	3.80749693960902e-05	-0.000975620738275451	0.001	-0.0024
8160	0.00987078851316521	0.0229649339755008	0.0300957467121848	0.000918739759497224	0.000799999999999995	0.0016	-0.00149606181790078	0.00119999999999999
8200	0.0171055528667171	0.0167160240048992	0.0142349631072493	-0.0101571274462876	0.000959058289369583	0.000862657285942064	0.00262070022233007	0.00060087269320927
8240	0.0182461856825475	0.00636475799629004	0.0153247793273166	0.00164533170019694	0.000600000000000003	0.0042	-0.000400000000000011	-0.003
8280	0.00380379420815723	0.0287741113684625	-0.00133333225662316	0.00723692759060198	0.000118430257310689	0	-0.00065300235534789	0.00240000000000001
8320	0.026369485176078	0.0192240353215709	0.00479544627381422	-0.0126451477346432	0.00319999999999999	0.0014	0.0021598192124349	0.00357884365888414
8360	0.0218377897545853	0.0160104046108363	0.0206844390343308	-0.00641097367878091	-0.000208037926886687	-0.0058	0.001	-0.00119999999999999
8400	0.011091713753709	0.0292376075619755	0.0123012919767262	0.0118462004253155	-0.000200000000000006	0.000503945382613807	-0.00047536432190437	0.00119999999999999
8440	0.0399517748950636	0.0304628154630231	0.0155029618859355	-0.0136447269722048	0.000600000000000003	-0.0018	6.54251590055527e-05	0.00359999999999999
8480	0.0188281946375355	0.0186991194669237	0.0255931023656643	-0.00650901189623131	-0.00173255393536292	-0.000335150757391961	0.00185813645049371	0.00206593155986022
8520	0.0113564681417797	0.0356804273849953	0.0065923186788048	0.00285837397889067	-0.000487339308492554	-6.79270981096131e-05	0.0052	-0.000199999999999992
8560	0.00488502384206875	0.0180562287869939	0.0120426074803593	0.0114616581708726	-0.00467270895964603	0.00018153445065186	0.00192229072412745	0.000738928967728217
8600	0.0138615640723105	0.0230620941223939	0.0076915608542758	0.00656305507554062	0.00261361123712829	0.000200000000000006	0	-0.000755870363364261
8640	0.0318179172527226	0.0117139392031147	-0.00228845038537488	0.0156802263076537	0	-0.00177422541688081	0.00180000000000001	-0.00295014558094914
8680	0.0225788371410716	0.0179268932775025	0.00546893986676063	0.00796348511895086	0.00323584291662236	-0.0014	0.00140000000000001	0.000599999999999989
8720	0.0340736559211545	0.0231483355134027	-0.001189914267922	0.00944206298642528	0.0014	0.000399999999999998	0.00190246641064758	-0.00320000000000001
8760	-0.00157064206853949	0.0146822996697135	0.0131042920116949	-0.00987401001227452	0.00421205454228576	-0.000600000000000003	-0.000199999999999992	0.000599999999999989
8800	0.0128823407221827	0.0313686153882701	0.0124629681915357	0.0123506202466739	-0.0014	0.0018	0.0023766799643621	0.000598380917425978
8840	0.0107655758788228	0.0147131806781681	0.0224996104653904	-0.00656170665298077	-0.00175660934994398	0.001	0.000200000000000006	-0.0028
8880	0.00792560312053996	0.0227803938211741	0.0114996199397319	0.00633313213976842	-0.00186942445619206	0.00173687510998738	-0.00269702131004285	0.00320000000000001
8920	0.041100430336281	0.0126541148440025	0.0048343589474729	-0.0123934345155436	-0.0014	-0.0076	-0.0024	-0.0042
8960	0.0182362305230942	0.0237091814990159	0.00201533338070556	0.00945690774122031	-0.0028	-0.0024	0.001	-0.000262378320599457
9000	0.0271563568700884	0.0245315796244468	0.014236540753295	-0.0062372699262983	0.0018	0.0016370499165009	0.00075215942868162	-0.0013898321252854
9040	0.0462244564639229	0.026079827786008	0.0106150580079779	0.008783455680494	0.00461117031077038	0.00319999999999999	-0.000400000000000011	0.000400000000000011
9080	0.00783767528363906	0.0276444866250362	0.0091078364934687	0.0126119983312462	-0.000799999999999995	0.000799999999999995	0.0044	-4.98189246495445e-05
9120	0.0224431255971719	0.0251617168720735	0.0177606863244047	0.00238115731786237	-0.00322995686258791	-0.0062	-0.001	-0.00159999999999999
9160	0.0141407017216784	0.0228418004060114	0.00248168502173109	0.00611994092540473	-0.00120000000000001	-0.0014	-0.00120000000000001	0.00180000000000001
9200	0.0157211257261222	0.0200037436488898	0.0138359563855372	-0.00480917052532088	0.000118341378806439	0.00189561438193808	-0.00203604034137987	-0.000944903745591488
9240	0.0285847891319245	0.0280030494389853	0.0165809162214435	0.00879640849206339	-0.001	-0.0024	0.00620000000000001	-0.00480000000000001
9280	0.0262671791228241	0.029852757240642	-0.000602790901612887	0.0126405441163958	-0.000224670168956984	-0.00137574152349353	0.000357013955676735	-0.002
9320	0.030086829408267	0.0303401773108558	-0.000493449352666001	-0.00171682524868681	0.000200000000000006	-0.000600000000000003	0.00260000000000001	0.00214065286871115
9360	0.0214348612034774	0.0135708105924926	0.00572861111033507	-0.00143584339303923	-0.000200000000000006	0.000399999999999998	-0.0044	-0.00434240828608475
9400	0.0216466825322714	0.0332520698992385	0.0211175188501767	-0.0176054413950672	0.000600000000000003	0.0028	0.00119999999999999	-0.00355625568306453
9440	0.00390176985313306	0.0240344035336233	0.0146679680987057	-0.00725892419204684	0.0052	0	-0.001	0.00219999999999999
9480	0.0204291891135241	0.0195456734777376	0.0165979871891805	-0.00238978513210393	-0.000200000000000006	0.001	-0.0024	-0.0016
9520	0.0165407675779048	0.0125240305194926	0.00677554191779633	0.00590228001408627	0.0014	0.000200000000000006	-0.000599999999999989	-0.000999999999999987
9560	0.0364184933767349	0.0177775827318699	0.00823085678862912	0.00182374412315521	-0.000118674194582877	0.0018	0.000400000000000011	-0.00120754189564481
9600	0.0350313983714697	0.021120752330703	0.0110290685705215	0.00126415993751726	0.0018	-0.00052449804551577	-0.00360000000000001	0.000400000000000011
9640	0.00575404769043751	0.0210837438355139	0.00102746658454557	0.00417500840581187	0.0018608237183672	-0.0038	-0.000800000000000009	-0.00232474221491816
9680	0.0292579323638204	0.0130388795126789	0.00351746955061073	-0.0179204832542042	-0.00223374411332726	-0.00020501059666457	-0.00405658453913561	-0.00198103540008665
9720	0.0366832601375295	0.015514482177999	0.0334004276709485	-0.013287253124196	0.00600000000000001	-0.000799999999999995	0.000399999999999998	0.0016
9760	0.0275994505681794	0.028148503452882	0.0184113827384036	-0.0100822219765931	-0.00260000000000001	-0.00373833776330529	0.00280000000000001	0
9800	0.0264628118830493	0.0121743739774313	0.0174324211693481	-0.00893050688928997	0.000668259723426046	-0.000600000000000003	-5.46823718640815e-05	0.00259999999999999
9840	0.0341612296172282	0.0378475780793656	-0.0119276542349307	0.00926097973243573	0.00013121959236051	-0.00213284983126109	-0.00060645912950999	0.000400000000000011
9880	-0.00767455926849352	0.053514369590954	0.0156276231783931	0.0276028370587301	0.00107681863337712	0.00343520961915877	-0.000222176320304093	-0.00305563678600285
9920	0.0262261015741982	0.0412460639578353	0.00829396151989497	-0.0189612596715448	-0.001	0.00111614607604345	-0.00159999999999999	0.00122522422597546
9960	0.0234079345077945	0.0266067844503834	-0.000115999956664406	0.0106109746403925	0.00260000000000001	0.0016	-0.000400000000000011	0.000199999999999992
10000	0.0335338545283875	0.019870357917566	0.00951225422389593	0.000109616107652352	0.00228020809496247	-0.001	-0.00293215952437292	-0.000905350311726533
10040	-0.00689988514937639	0.0188314552253659	0.0244847132356815	0.000750484198038408	0.0058	-0.00360000000000001	0.00192636615391538	-0.00243225402301976
10080	0.0284527651809964	-0.00158485959275534	0.0386647581198669	-0.00611296296742935	0.000799999999999995	-0.0064	0.00180000000000001	0.00354297905234385
10120	0.0469197850882539	-0.00174226856222243	0.0135005278142366	-0.0163890173074366	0.001	0.0018335054838293	-0.0016793371811251	-0.000399999999999998
10160	0.0159330634042141	0.0198493807084422	-0.00112441214609665	0.00383813433883927	-0.000462386571240439	-0.000200000000000006	-0.002	0.00240000000000001
10200	0.0180300326969808	0.0283726573003095	0.0102977288462403	0.0132143866034452	-0.000600000000000003	0.00160686449756564	0.00280000000000001	0.00040924121994243
10240	0.0234276178543569	0.009196268354747	0.00312378008146766	0.00438472657334366	0.00120000000000001	-0.00260000000000001	0.00123479232390276	0.00156159800345909
10280	0.0167616046428769	0.0341909514137105	-0.00122029342907212	0.0108716874484076	-0.001	-0.000600000000000003	-0.00089202054443889	0.00144972277992608
10320	0.0223128586916263	0.0235580577004973	0.00395089198868107	0.00926147912516451	-0.00120000000000001	0.0014	-0.002	0.00120000000000001
10360	0.0253431219287034	-0.0014075561151403	0.0014159735069311	0.0171615698802575	-0.000799999999999995	0.00255595752506997	-0.000608738798434011	-0.00117381046199709
10400	0.0350151175455327	0.0207032073965489	0.00563322356308787	-0.0113018791771997	0.000799999999999995	0.000333118806432026	-0.00140000000000001	0.00219999999999999
10440	0.0163834513505332	0.0317682105047545	0.0219374785697245	-0.00339666119934569	-0.0034	-0.00120000000000001	0.00219999999999999	-0.00144878263713391
10480	0.0276950048973378	-0.0055079890748737	0.0140402667869008	0.00110050065794592	0.000799999999999995	-0.00215338618277237	-0.000600000000000003	0.000200000000000006
10520	0.0176603805975991	0.0200807903683441	0.0180917048240664	-0.0072149290986178	-0.000600000000000003	-0.0022344866796097	-0.000800000000000009	0.000799999999999995
10560	-0.000563199504542949	0.0104566773423599	0.0062893035425296	0.0212252476838703	-0.004	-0.0014	-0.00359999999999999	0.00344497251174042
10600	0.0106172114914557	0.0241326012395651	0.0167742914031606	0.0118196629548181	0	-0.000789405704842608	0.000905261852638423	-0.00140000000000001
10640	0.00975783078090926	0.0304559164035369	0.00319598763667377	-0.00288910848445455	0.00285024178945445	0.00344146875826291	-0.000631656667001976	-0.004
10680	0.0138660358044767	0.0326274026265516	-0.019629624353579	0.0109519825665388	-0.003	-0.00142705833810289	0.00520000000000001	-0.00420000000000001
10720	0.0290346691212287	0.0241918890492367	-0.0105460560683379	0.0219471007507056	-0.0024	0.00259999999999999	0.003	-0.00480000000000001
10760	0.0216389184302741	0.0172900996023632	0.0121776699637424	-0.00491506639447215	0.00185406299685527	0.00260000000000001	-0.000160299104000006	0.000199999999999992
10800	0.0164833763511226	0.0183528168899491	0.0184436497805945	-0.00171256880550574	0.000399999999999998	0.0018	-0.002	2.42537408446097e-05
10840	0.0371995252118162	0.0115879042748343	0.0285776041830529	-0.00975259112851599	-0.000399999999999998	-0.000399999999999998	0.000299830311333724	0.000999999999999987
10880	0.0396114728837014	0.0220594824214221	0.0150965724566568	0.00155900641285815	0.000200000000000006	0.000399999999999998	-0.00147781182429328	-0.00119999999999999
10920	0.0451974658675097	0.0135090498629395	0.00431408843124437	0.00276479828512106	0.000600000000000003	-0.0014	-0.00319903146444886	0.00320000000000001
10960	0.0209987339087067	0.0229448097136806	-0.00936347107905046	0.0060709708624617	0.00319999999999999	0.00193565518589306	-0.00637931683697988	0.0016
11000	0.0197519184496917	0.00740074899567091	0.00538426756761383	0.0127212280971893	0.0014	-0.004	0.00188756993817865	0.00120000000000001
11040	-0.0034288982034551	0.0197658886516813	0.000269429299415161	0.0064025091960658	0.0024	-0.0018	-0.0014	-0.00280000000000001
11080	0.00541059616408507	0.0162019152163101	0.0271281384435514	-0.00996212480116297	0.0042	0.001	-0.000399999999999998	0.00199999999999999
11120	0.0260091118566144	0.02453354349694	0.00928916755881737	-0.00308260145841715	-0.000672350070939701	0.00119999999999999	0.0018	0.000200000000000006
11160	0.00150597667393498	0.0203562747317856	0.014066180014117	-0.00352187057504622	-0.000648715612055276	-0.000399999999999998	-0.000874203636539186	0.000878569178889677
11200	0.00672481699069674	0.0326586959720643	0.00633878340125617	0.00425805063018679	-0.003	-0.0014	0.000600000000000003	0
11240	0.0255733175459704	0.0212661727902665	0.0110909890415238	-0.00476261650608004	0.0024	0.0014	0.00241217378325466	0.00254386449833835
11280	0.0125908627875189	0.0152962715413335	-0.00298365068077876	0.00182857960540213	0.00463657777854881	0.000600000000000003	0.00380000000000001	-0.00492640105989399
11320	0.0301737126704	0.0151949371393063	0.00944065445410601	-0.00507880758646224	-0.00410456614558463	-0.000799999999999995	0.00120000000000001	0.000399999999999998
11360	0.0412598300880098	-0.00336541948159562	0.0152066989254531	0.00752879116722412	-0.00607885626581689	0.00660000000000001	-0.00459999999999999	-0.000800000000000009
11400	0.0116085193330019	0.017250950069263	0.0026723554174297	0.0103482085653279	0.000283285495466426	0.002	0.000399999999999998	-0.000200000000000006
11440	0.0104526922942024	0.026581701413608	0.0109275109329857	0.0129513630785998	0.00209967734197912	0.000501444265929435	-0.0014	-0.00120000000000001
11480	0.0108987774556209	0.0142114035662174	0.0103614144006598	0.00957932040182112	0.00174589257701904	-0.0034	0.000434928960934541	0.001
11520	0.0328627045548846	0.0122916136572291	0.0173764710601786	-0.00683437040100827	0	0.002	-0.00460000000000001	-0.00339999999999999
11560	0.0163833581810349	0.00994794009288598	0.0158843843011778	0.0120429303138679	0.000494857362790202	-0.00187052770476055	0.001	0.00209913555845563
11600	-0.00834490770249482	0.0295211538811361	0.00554901212630135	0.0243623037186419	0.00319999999999999	0.0042	-0.00524410985158517	0.00217427977867324
11640	0.0208002202040937	0.0107064384686603	0.0211593423184346	0.0017067791529101	-0.0024	0.000516683446001392	0.0011322773043749	-0.00359999999999999
11680	0.00818438744061922	0.0283591146568064	0.0191281095080779	-0.0107208080540268	0.0016	-0.0016	-0.00259999999999999	0.00319999999999999
11720	0.0103085266228189	0.0212401659262322	0.00509570209875221	-0.0106459908036411	0.0034	-0.00319999999999999	0.00157334066893622	0.00299999999999999
11760	0.000446329197280146	0.0176437230984261	0.0128377787644856	-0.00592272458417241	0.0016345991565241	-0.0018	-0.0024	0.0035919011972155
11800	0.00694777127348278	0.018879821530633	0.0114725545329806	-0.00329953030548694	0.002	0.003	0.00120000000000001	-0.00420000000000001
11840	0.00471349890457423	0.0136516380769759	0.00707270413961342	-0.00145126588691966	0.00206099918278307	0.00220000000000001	0.00218688901953452	0.00374714458732121
11880	0.00418158247031764	0.02091816036209	0.00182788780491139	-0.000986833606031509	0.0016	-0.000199999999999992	0.000800000000000009	-0.00280000000000001
11920	0.0210902066556789	0.0174531309606624	-0.00514375853561416	0.00629887645984025	0.0014	0.00120000000000001	-0.00322988846789456	-0.00284144256230827
11960	0.00923970684291134	0.0412081754408069	-0.0161216710796624	0.024969032444474	-0.000799999999999995	-0.002	0.0018	-0.00169912151322817
12000	0.0304863077401734	0.016004374630456	0.0116338163730019	0.00530636358536951	0.00370740157568594	-0.002	0.000800000000000009	-0.00129591124068335
12040	0.0157196059827775	0.0230160267952938	0.022863198636443	-0.00858414757987037	0.001	-0.000350250596417731	-0.0024	-0.00119999999999999
12080	0.0188959659866264	0.03549642149936	-0.0195146487002232	0.00776583011869143	-0.004	-0.0042	0.000200000000000006	-0.00380000000000001
12120	0.0436090960680038	0.0127157841628964	0.00960868986277082	0.00387431384690376	-0.000799999999999995	-0.00108227765367301	0.0020640527536509	0.00176190267823195
12160	0.0218008750405548	0.0173433412847108	0.00683208678440669	0.00767052260459831	0.0038	0.004	0.00180000000000001	0.00199999999999999
12200	0.0490597350774742	0.0219604599164699	0.0053553257716045	-0.00402519907621134	-0.000200000000000006	0.00243867953061376	0.000416927295961891	0.00259999999999999
12240	0.0279332577040435	0.0161279230946906	0.00385591406398846	-0.0102663641234566	0.000399999999999998	0.00219999999999999	-0.00165928222588185	-0.00323212628089266
12280	0.0280087831534539	0.0253650692220782	-0.00533745635272295	0.010481013431523	-0.0044	-0.0028	0.000200000000000006	-0.00360000000000001
12320	0.0122914042455459	0.0134282920394057	0.0103074006094467	0.0110851383463958	-0.00283810430993092	0.002	0	0.00367441395725362
12360	0.01046082817549	0.0322284997333203	0.00904672085526431	0.00935777192476067	0.00219999999999999	-0.00203744912524585	-0.00250469771752566	0.00488385309460379
12400	0.00361071132184466	0.0249933562064511	0.0085568050233796	0.00698981417764104	-0.00311462068601906	0.000114343236982381	0.00286898037790272	0.00159295027613324
12440	0.056997737026072	0.0382221815755774	0.00344344418388375	0.00767691062221781	0.000892505807443184	-0.00047723325677429	-0.000758815054242343	0.000199999999999992
12480	0.0208814125916471	0.00501511613778913	0.00756370276085493	-0.00450685453793395	0.000399999999999998	0.0028	-0.00299999999999999	0
12520	-0.00957719595492174	-0.000850714184959425	0.0222034545230874	-0.000170693038246919	-0.002	-0.0042	0	0.000996112881743366
12560	0.0278627975697622	0.0125401842564988	-0.0169904892710118	-0.00824903376188342	-0.0082	0.00360000000000001	-0.00119999999999999	0.00459999999999999
12600	0.0201839790330512	0.0182295953947626	0.0109883448505618	-0.00971548154106683	-0.000799999999999995	0.00559999999999999	-0.002	-0.00399999999999999
