gen	Wass_Lower	Wass_Upper	Rums
27900	-0.00490956316409298	0.013689024128172	-0.000334371216208648
28000	-0.0103774314681806	0.0441076756957895	0.00171519001349409
28100	-0.000540079332781176	0.0322249949273079	0.000281267690773357
28200	-0.000478767024455692	0.0277298702701794	0.000956360111737851
28300	-0.00103376435327543	0.0346783571900787	-0.000472333695124214
28400	-0.0141033031559936	0.0323849255177442	0.000793314450566449
28500	-0.00547572000187461	0.032337599645589	-0.00165233787498993
28600	-0.00442371540123026	0.0168944258435957	-0.000390326436459282
28700	-0.00631485056152987	0.0265796586793074	0.000634080942285318
28800	-0.0115616330619602	0.00777232987367318	-0.00143446636897038
28900	-0.00341890442470483	0.0152826165704909	9.99999999999994e-05
29000	-0.00651600948424871	0.02466217397115	0.00140336976030759
29100	-0.0101305038032723	0.0176185727081438	-2.63268743766476e-06
29200	-0.00698913569940589	0.0368746663450269	-0.001078315856446
29300	0.00311352071987102	0.0319035420615201	-0.000320689501837352
29400	0.0046602964986732	0.0525503086491858	0.00239283331064042
29500	-0.00544898916713694	0.0174595540742942	0.000509546662009711
29600	-0.00109619374303649	0.0468571287684708	0.00140114488327689
29700	-0.0161611466680416	0.0390845044384221	-0.0027621482356822
29800	-0.00723606824671097	0.0146554500602659	-0.000389443824165316
29900	0.00251784434455561	0.0379139120403837	-0.000492653267909829
30000	-0.00273172923184382	0.0397732724479796	-0.000799999999999999
30100	-0.00104320479329657	0.050265160422613	-0.000674740312532403
30200	-0.0134673473917692	0.0284163703340064	0.00131902347645779
30300	-0.0100414544432474	0.0404593489801755	-0.0031
30400	-0.00785369863098956	0.0369479192135576	-0.0011
30500	-0.00405230482072266	0.035911704321839	-0.000263888927129939
30600	-0.00852655887845546	0.0416190661214692	1.74708401120237e-05
30700	-0.00467653458786038	0.0561451979084816	0.000921511820111715
30800	-0.00666588713172506	0.0433574771097852	0.0019109932578329
30900	-0.000239201413958334	0.0214587878224028	-3.61666507196212e-05
31000	-0.00534893590958697	0.0235471378919694	0.000390651771581273
31100	-0.000939690359202029	0.0406786424833679	-0.00037274985187085
31200	-0.012350437769036	0.0124961054687503	0.000108149070916084
31300	-0.005092711071124	0.0597013080564445	0.000793171840521731
31400	-0.00510529798822186	0.0336252608714662	-0.00139480998947701
31500	-0.0130866954951538	0.0378447625064426	-0.00304548132726367
31600	0.00147043977829259	0.0560380628201981	0.00234996644740328
31700	-0.000260128573896345	0.0271864179833263	-0.00130529167736707
31800	-0.00010915996537178	0.0294806747031486	0.000766551199460758
31900	-0.00654348552405709	0.0278943157176086	-0.00105
32000	-0.00055545102359119	0.0584542564796499	-0.000548707735534271
32100	-0.00564668610424623	0.0398618561586456	-0.000330581965174208
32200	-0.00573871292846626	0.00227726298494708	-0.00148429779375799
32300	0.00766662996296731	0.0430938199791083	0.00166385138998177
32400	-0.00818008847457943	0.0219572966190022	0.00110578981787531
32500	-0.00298639800796602	0.0396259009087282	0.00218197626071962
32600	0.00450933916346345	0.000541956778248351	0.000200000000000002
32700	-0.00973082562835006	0.0278512085869444	0.00102456612265433
32800	-0.00289066657277823	0.0238230123990204	-0.000797667380724572
32900	0.00401503796262301	-0.00641027509809175	-0.000699999999999999
33000	-0.00296581164022779	0.0357789157053106	0.000750000000000004
33100	0.00166320550168465	0.0266855575080885	0.000400000000000005
33200	-0.00358307182626619	0.0411384167984044	0.000691893023866682
33300	0.00710129548265124	0.0514540762218361	0.000534192754408996
33400	-0.00123398052601686	0.0193662614474122	-0.0022517017935805
33500	-0.00679147916864794	0.0444639714993336	4.86915440065794e-05
33600	-0.0122529309032271	0.0133720691390376	0.000962897267371251
33700	-0.00510517974469926	0.00463800809925347	0.00020052167585426
33800	-0.00548957689842589	0.0370944467935714	0.0011
33900	-0.00674321656360295	0.0380294670984542	0.000872940955621435
34000	-0.000723862835465945	0.0536735796255056	-0.000820022678326416
34100	-0.00588377453146047	0.0535640757839974	-0.00041835426899323
34200	-0.00710787405994132	0.0410128959270988	-0.000759635738515674
34300	-0.000731482159061825	0.0288071960027728	0.000903799783975472
34400	-0.00120787682629694	-0.000828361734836691	0.0021166389973675
34500	-0.00980348351161912	0.0194775483698911	-0.00145
34600	0.0016894259661239	0.0352423417057192	0.000609875867719663
34700	-0.00757213677447596	0.0477242959062355	0.00125
34800	0.000992421619096732	0.0134305720076868	0.000375496167220837
34900	0.00423032534402012	0.0532973286413728	0.000176771200656487
35000	0.00138828277093001	0.03393365982518	0.00101922783172673
35100	-0.00460935035469871	0.0263588491838569	-1.09297093285887e-05
35200	-0.00661283769256308	0.0374893832739948	0.00085
35300	-0.00425954925794595	0.038450729075649	-0.000650000000000001
35400	-0.00529868713399652	0.0443703659847344	0.00162958333406734
35500	0.00042984051786768	-0.0221561519190405	0.000336708278099711
35600	-0.00266374565845783	0.0409668496777457	0.000147253155805268
35700	-0.00201822428113162	0.0503699534382799	0.0013852204907367
35800	0.00127398883482049	0.0249578738847166	0.0025
35900	-0.00754233468300033	0.0407183224462948	0.00125444536857313
36000	-0.00716575582558601	0.0321412936654393	0.000418719411417846
36100	-0.00462683877613804	0.0334739449101974	0.00168937785291874
36200	-0.00520748335636529	0.0349110540128735	0.00217974831212729
36300	-0.00818726073019751	-0.0208878903444063	-1.83737133368778e-05
36400	0.00295555198126218	0.0147522399646936	-0.000705820400389887
36500	-0.00371556645293826	0.0190761233070188	-0.00030936505537851
36600	-0.00140519140724484	0.0299838648309613	0.001393244747513
36700	0.00214895145233587	0.0267033021431394	5e-04
36800	-0.00197715136606554	0.0258457498908019	-0.000417900948229733
36900	-0.0113149520778149	0.0316959616334826	-0.000600000000000003
37000	-0.0118387538862208	0.0246565349805435	-0.00045426114669558
37100	-0.00546035663334107	0.0295649888996187	-0.000428202262668161
37200	0.00354107084485022	-0.000651151661862345	0.000344262079800307
37300	-0.00432940234866293	0.0486977865567451	0.00231269039975766
37400	0.000857292921871339	0.0309002252126691	0.000366340177102412
37500	-0.000653280183598483	0.00558013319861136	3.0167566602745e-05
37600	-0.00558160046459605	0.0299136672103307	-0.0023
37700	-0.00915783137744229	0.0269469038238567	-0.00109037838398
37800	-0.00456632459386651	0.0297904825357535	0.000793211196860249
37900	0.00231139918366895	0.0482289634810134	0.000121344390354255
38000	-0.00166874706787284	0.0468282389002758	-0.000650000000000001
38100	0.00723689355135146	0.0488611893075677	9.82677654152685e-05
38200	-0.00870651481999306	0.0424374736032164	-0.000274018323761969
38300	-0.00617850826134034	0.0465880990721138	-0.00238924349206794
38400	-0.00523222872875676	0.0363746477799099	-0.00205
38500	-0.0011466302106952	0.0455684148769166	1.21924602821503e-05
38600	-0.00467453853094259	-0.00285765348657078	-0.000792074812565123
38700	-0.0101709871997102	0.0499146651966313	0.000491603768013132
38800	-0.00559450760702801	0.0416281033437037	-0.000150000000000004
38900	-0.00904682598444016	0.0249520113321616	0.000160258936922363
39000	-0.00387301299869671	0.0467489448535082	-0.00109667700962407
39100	-0.00325154799970176	0.0296729370204186	0.000972276242575322
39200	-0.00334587939257476	0.00639625586822087	0.0037
39300	0.00163584510974435	0.045316808966244	-8.16545949552244e-05
39400	-0.00453889486426434	0.0376949434858788	-0.000602881212142137
39500	-0.00617779085773654	0.0197886143968409	-0.00111343634685909
39600	0.00157293984485709	0.0223197653002332	-0.00111501464648889
39700	-0.0110195821472214	0.0245272025845602	0.00125845749935638
39800	0.00302540132763206	0.0219056305901344	0.00207283548954584
39900	-0.00854538336139489	0.0243165429269663	-0.00253669300372942
40000	-0.00223186993514123	0.0110867687025602	5e-04
40100	-0.00300444263110178	0.0373882783764772	0.0011
40200	-0.017044013451113	0.0644225715166548	-0.00116090045955694
40300	-0.00873884340726187	0.0475522550122721	0.00102210956728464
40400	-0.00867798582580701	0.0530247036601339	0.000237331661256605
40500	-0.00732322421972735	0.0183308442993849	-9.99999999999994e-05
40600	-0.0082281038401757	0.0308144369618296	-0.000550000000000002
40700	-0.00470599086256972	0.0300074062501048	-0.000392756582518472
40800	-0.00301797498926566	0.0383176876218212	0.000104998428911849
40900	-0.00738957442877779	0.026047909215356	-0.0012
41000	0.00127819568175949	0.0401200467007588	-0.000779035243075935
41100	-0.00660222336308316	0.0357807177419069	-0.00176237798267407
41200	-0.00414337154181408	0.0248030241006428	0.00153859371658794
41300	-0.0080612026969431	0.0229285338977295	-0.00165139199387097
41400	-0.0150144871275058	0.0311655742601033	0.00198279746323906
41500	-0.00595298909765285	0.0488114717024014	-0.00147293054606722
41600	-0.00414856526991939	0.0240684733046577	0.00220462647929822
41700	-0.00286513336850614	0.0205025569657951	-0.000423907553518565
41800	-0.00419315560048308	0.0362660165161837	-0.000203966398741571
41900	-0.00838576526344864	0.0411845367171275	-0.000730744501285723
42000	-0.00737540383610329	0.0193509711639949	-0.00135223029857789
42100	-0.00534122674962487	0.0344089847151065	-0.00114437776692956
42200	-0.00108007266181094	0.0253164236214061	-7.40377221259206e-05
42300	-0.0043457274211741	0.0294677639060636	-9.99999999999994e-05
42400	-0.0051732729978726	0.0270748902591305	-0.00183775159039034
42500	-0.00101423064167179	0.0345781061001332	-0.000286034461311171
42600	-0.0105296954314542	0.0245062927289055	-0.0017870744366683
42700	0.00509563602058263	0.0268243429362228	-0.000877352372228739
42800	-0.00391941171552216	0.0331915426450028	0.00205432067117585
42900	-3.84638885224525e-05	0.0263831663966616	0.00147649341650203
43000	-0.00656505796980888	0.0289171774102085	-0.00025429409946251
43100	-0.00178593057268513	0.0233087760385307	0.00195
43200	-0.00798382627311749	0.00604017935697593	0.00048719249888354
43300	-0.0041594464428782	0.0463442803065061	0.000620321856393467
43400	-0.00796710716596719	0.0139838557799794	0.000955304574731929
43500	0.00054955234500989	0.0193432605018216	0.000240825550738979
43600	-0.00752575708404167	0.014721993454195	0.000481115214503763
43700	-0.00886553680517078	0.00891045070585678	-0.00163934276713313
43800	0.00454958583321724	0.0358930639650043	-0.000600894288103598
43900	-0.00671041757353648	0.0474889483763149	0.00052952303312806
44000	-0.0010884221926467	0.00551599506518149	0.00170887551027806
44100	-0.00996197840134418	0.042760918663617	-7.79643516662203e-05
44200	-0.00385132292694655	0.0422466248766561	0.000782859251793774
44300	-0.00236694628187238	0.0441554653777502	0.000834876548826996
44400	-0.00318964333128481	0.0326414518394747	-0.000612126045023021
44500	-0.00512312917991974	0.0297835735036351	0.00153005159256398
44600	-0.00582839688456832	0.0388045363701039	0.00138175190955258
44700	-0.00396927024233643	0.0254465084058347	-0.000449999999999999
44800	-0.00961889951781289	0.0361325407286462	0.00128557648194925
44900	-0.0052164472191906	0.0634798601319658	0.000962899820390335
45000	0.000500709007918536	0.0265563194488913	0.000350282314310519
45100	-0.0031345638553262	0.0276168426909003	-0.000791869912240107
45200	-0.00580492548758731	-0.0199990630921349	-0.0013
45300	-0.0114654812310379	0.0301763025163462	0.00099569234193992
45400	-0.00309950153102092	0.0130722394100649	-0.000565473353262902
45500	-0.0146630677175228	0.0328638379736499	-0.00129142410878571
45600	-0.00217076292254294	0.0210936104991821	0.000245066655753672
45700	0.00111379159056109	0.0349123787297518	-0.000800000000000002
45800	-0.00485039443061471	0.0344208123884353	0.000562290864746181
45900	-0.000572546405904067	0.0152001931146256	0.00221551097481543
46000	-0.00709643187345415	0.0359056412777301	-0.0012149681260257
46100	-0.00151283493381878	0.077619013887892	0.00275
46200	-0.00155384964304625	0.0146712770558017	-0.000281766533220922
46300	-0.00134632476793357	-0.00897878478219094	-0.00135601696328272
46400	-0.00290479746816795	0.0141834796710503	0.00078241609445347
46500	-0.00671519062551008	0.0136418336796684	-6e-04
46600	0.000597399580678462	0.027322404711671	0.000248625530681074
46700	-0.00521783674992691	0.0348253341194885	6e-04
46800	-0.00890107061739155	0.0304966673187127	-0.00168410696530014
46900	0.00783090045891342	0.0453038561950024	-0.000198293947634886
47000	-0.00193062185737307	0.0400317801426946	0.000170382468403608
47100	-0.00866328031912664	0.0124469574810286	-0.00105455341388392
47200	0.00221670289047798	0.0402113600789438	0.00274243107781665
47300	-0.00581762617804005	0.0273216246691262	0.00186147998984499
47400	-0.00291306458484851	0.0132493163017188	0.00027101867637476
47500	0.00167968517693995	-0.0176126769725537	-0.00213515971872819
47600	0.00233169849764601	0.0338827272730766	0.00135524736452505
47700	-0.00484205706886424	0.0540935672150843	0.000733274831562984
47800	-0.00227766568480436	0.0277724899054336	0.00240299185504572
47900	0.00239774082656403	0.0427444599675844	-0.000725400788701595
48000	0.000770921652441907	0.0381907152605055	0
48100	-0.0043763762876668	0.0391205458524997	-0.00205324052363949
48200	0.00872944519294159	0.0381561447136653	0.00215
48300	-0.00360035586377627	0.0573063568771643	-0.00180458548137355
48400	-0.00210338011351843	0.0342841060429922	0.00044142877023317
48500	-0.000860552310230904	0.0188801799981508	0.00155
48600	-0.0127763971746652	-0.00641388697206124	-0.0021
48700	-0.00853471109300961	0.0273957383180743	0.00155100284818029
48800	-0.00673076003828366	0.0115731155287975	-0.000798536029371268
48900	0.00323622118005002	0.0252662826842114	0.000300000000000002
49000	-0.00203389304616682	0.0543730469531785	-0.00251311611038784
49100	-0.00206089505283495	0.0391585349371098	0.00185
49200	-0.00280868335956131	0.0382991069377837	0.000949999999999999
49300	-0.00588245872300534	0.0136618435546395	-0.000392388988028201
49400	-0.00767670192957077	0.0549106502328805	0.000642152109776289
49500	-0.00651240309810802	0.055639233888748	1.08541343330215e-05
49600	-0.00272906700362732	0.0335489730145582	0.000920852128195069
49700	-0.00491601977969149	0.0472313269090363	-0.000505907858261802
49800	-0.00464655065088464	0.0399468315989533	7.07946911552466e-05
49900	-0.0156055730144492	0.0384248668924933	-0.000315337150820858
50000	0.00155217233849378	0.0406643039030256	-0.000297740287844
50100	-0.00602711859786773	0.0351051893813008	-0.000699999999999999
50200	-0.00136425248115853	0.060972601633989	2.03143700187661e-05
50300	0.00473282688916692	0.00812604828210885	0.00119119993478814
50400	-0.00992782523660428	0.0451465735240253	0.00262977449404057
50500	-0.00900039533121248	0.00413047267697078	0.000732813502385979
50600	-0.00211846163431693	0.0180489136948238	-0.00196570147274872
50700	-0.0043221459671638	0.0377492391003497	0.000254115095820462
50800	-0.00753534948606393	0.0336028336585337	0.00179159999407587
50900	-0.00871620677500557	0.0269012817998796	-0.000200000000000002
51000	0.00158796525267522	0.0237580327683526	0.00115
51100	-0.00507855375022944	0.0234054566881251	0.00172434277751336
51200	-0.00122573229589543	0.0343564702639689	-0.00218837601908801
51300	0.00303708665305628	0.0485234778456297	0.000281908679293025
51400	-0.0116637439853991	0.0184700995800589	-0.000399999999999998
51500	0.00428992912546841	0.0276885194435775	0.00115
51600	-0.00668245504162133	0.0236678546883316	-0.000673001315054725
51700	-0.00904907814145679	0.031121563322858	0.0010276101575588
51800	-0.0109712269616741	0.0323478483092608	-0.00035309802606321
51900	-0.00341927127192312	0.0187811042110798	0.000299020052437517
52000	-0.00625561024842087	0.0305742109408712	0.000121219753047262
52100	-0.00599986499633775	0.0337221025504442	0.000750365903304805
52200	-0.0088936658134235	0.0561042519883818	0.0017
52300	-0.00807888340966177	0.0444307186872601	0.00162771664286318
52400	-0.005792969534724	0.0322808706542157	0.00250465162547584
52500	-0.0124553315785385	0.0078085583216787	0.000304133379144037
52600	-0.00096901610151176	0.0225223240887715	-0.00485
52700	-0.00204385959538312	0.0330596561500774	-0.000747841680440182
52800	-0.00211236572082474	0.0353331331222436	0.000299999999999998
52900	-0.00656126221509887	0.00736446295010609	-0.00235
53000	0.00411628147341771	0.0217545487825674	0.00153481064863464
53100	-0.00683602394997775	0.0370481147434267	-0.00135
53200	-0.0116915646939353	0.0308819897007142	-0.000600000000000003
53300	-0.00371077958735073	0.0311775665168358	-0.00275
53400	-0.00493868690792489	0.0567980344931164	0.00132058181503543
53500	0.00159516733339116	0.0311613530982149	-0.000650000000000001
53600	-0.0033007339988139	0.0233983907870195	0.000249999999999997
53700	-0.00108265485869605	0.0433188116988999	0.00114240108171007
53800	-0.00771323336382263	0.0356637435328047	0.00100000000000001
53900	-0.0035466234282293	0.0256054984543795	0.000888300958454977
54000	-0.00304490171855182	0.0233348561029229	-0.000236515867304485
54100	-0.00409386958523354	0.0357886825443977	-0.000147830613565967
54200	0.00234635385474994	0.0365813328372323	0.00265
54300	-0.000812475731314793	0.0363218175505147	-0.000280530461097446
54400	0.000721762675958325	0.0329672794132858	0.000254742147544153
54500	-0.0031961550898621	0.0409136835193446	0.000750000000000001
54600	-0.00444493050291332	0.0253668277111204	-0.000253141353969141
54700	-0.0118278277596264	0.0581507984477897	-0.000988536220295065
54800	0.0069815900840072	0.0309476303550195	-0.00121347402662501
54900	0.001352169727384	0.0450924486020651	-0.00134963605688486
55000	-0.00848855944501066	0.0590668400771036	0.00134335839036868
55100	-0.00446598219857667	0.0622730641923344	-0.000883030590425313
55200	-0.000957119029378783	0.00702433983283822	-0.0015
55300	-0.00609189536065988	0.018017489363303	0.00155110948239971
55400	-0.0130697805153989	0.0364548051973957	-0.00133384950999409
55500	-0.000493844665120868	0.0543641038232495	0.000949999999999999
55600	-0.0138295126630938	0.0306916936493344	0.000910206497695083
55700	-0.00054344659440813	0.0247661679580891	-0.000245541343586453
55800	-0.00522695610480224	0.0168122743068083	0.00135426173327659
55900	0.00374204642544161	0.00124645863967266	-0.00109405808805724
56000	-0.00763147615712634	0.0221820228913509	0.00063592071101443
56100	-0.0134855553507565	0.0527378702670471	0.000992906369958899
56200	-0.00449005102004256	0.0193989543392997	-0.000388512163601907
56300	0.00027707248940443	-0.00916243231385271	-0.000362325082850262
56400	-0.00143593889463811	0.0245326817203348	-0.000986989943435775
56500	-0.00114859238702591	0.023884488660498	0.00152506360070999
56600	-0.00177546494184687	0.0218077020558212	0.00150541112508037
56700	-0.00454888485186793	-0.00412757609303269	8.48918590988512e-05
56800	-0.00323670466637169	0.0206527329123039	-0.000478919738105259
56900	-0.00315447260766981	0.0189367664351734	0.00037430605786689
57000	-0.00358238522407414	-0.0151828894410188	-0.000370009376241591
57100	-0.00951244313371016	0.00385782206668484	0.000363432750052347
57200	-0.0109982666566637	0.00885351334375931	0.00328625143919919
57300	-0.00956651257708147	0.0418581598971879	-0.000512186647610043
57400	-0.0031804376787258	0.0109059983885539	-3.96955755745144e-05
57500	-0.00328372959611924	0.0175778646124722	-0.000124595956510536
57600	-0.00248261535184743	0.0313566595186442	-0.00165
57700	-0.00641395350073228	0.0200761239338838	-0.00130836998024722
57800	-0.00677136489594039	0.0292352772972123	-0.00143653442617249
57900	-0.00431447905821696	0.00989738622018448	0.000650000000000001
58000	-0.00497908868595631	0.0296032126187145	0
58100	-0.00335434074875696	0.0674793801660066	0.0016
58200	-0.00487558307324559	0.0254867464900435	0.000965416138098193
58300	-0.000169144018608472	0.0398877550554683	-0.000818292395374932
58400	0.00150250084853672	0.0190354773447503	-0.00138917416094678
58500	-0.00784426120801807	0.0342366630501614	-0.000506000556560131
58600	-0.013448878491441	0.0352841424708631	-0.00204999999999999
58700	-0.0124726018387059	0.027465232669748	-0.00301814628771335
58800	-0.00677982991547398	0.0432710657808027	-0.00189934300037174
58900	-0.00621009206872454	0.0351076874925061	0.0011257801173359
59000	0.000177688529960952	0.0271421931647889	0.00170664042173072
59100	-0.000913408570725381	0.0203446595969999	0.000638788570959243
59200	-0.00375228506554691	0.0283614775714359	-0.000169867805685363
59300	-0.00592611802636036	0.0246342115986757	-0.000709320798413328
59400	-0.00297091150007892	0.0110940952442168	0.00125
59500	-0.00171925649051698	-0.0104291377670093	0.00105
59600	-0.00581068851016392	0.0338734001618648	-0.000524856866402822
59700	-0.00563984497433288	0.0295959793390874	-0.0012351820500325
59800	-0.00730391170192213	0.0246966804869659	-0.000343587933565721
59900	-0.00794192414619169	0.037144398333167	-0.000425358610895064
60000	-0.00719610105398573	0.0270871800068706	0.000275713711794662
60100	-0.00387828564888362	0.0462146397182176	0.00150919002592582
60200	-0.00381365251725491	0.0373397558520966	0.000340956106354248
60300	-0.00939545645402722	0.0410041221894294	-5.03623863892626e-05
60400	-0.00303461673264203	0.037605439758959	1.18925412511545e-05
60500	-0.00377562188753099	0.0674224761253136	-0.000311755394629767
60600	-0.00640783540380094	0.0150382622033745	0.00195718965486543
60700	-0.00985491730646485	0.021101390045989	0.000292066776631791
60800	-0.00435403292757781	0.0359991558077622	0.000444849656040008
60900	-0.0108731273882712	0.0266610205351074	0.000200000000000002
61000	-0.00325046440791001	0.0270093980352564	-0.000699568227635262
61100	-0.0117046776648402	0.0261347754929641	0.000310988101670441
61200	-0.00613415102662229	0.035413584860656	0.000798973779818437
61300	0.0011779770586399	0.0134425216382895	0.000449999999999999
61400	-0.00478023669035293	0.0322716602819843	0.000614956105010927
61500	-0.0126776435451918	0.00532778629473783	0.000549999999999998
61600	-0.00295994586123527	0.0201841185600713	0.000688307753199096
61700	-0.000828785855889698	-0.00234215248943953	0.000528941289713862
61800	0.00121006132621532	0.00946980145602418	-0.00159999999999999
61900	0.00190609980116379	0.0553162798882353	0.000135466196259246
62000	-0.00434073367196458	0.0195394132630395	0.00128546373597051
62100	-0.00537871904805853	0.0243773024701261	0.000806786232659507
62200	-0.00574262185222827	0.0136746352281211	0.000378545645445601
62300	-0.0094895296465412	0.0338311054168565	6e-04
62400	-0.0157389778048641	0.0249066041259632	-6e-04
62500	-0.00772560762585153	0.00687227121840965	-0.00114834604683014
62600	-0.00234554491498638	0.0314402131913146	-0.00134591941759328
62700	-0.00750233511158764	0.0345687897044085	-0.0013569537657318
62800	-0.00398649195031598	0.04006696387866	-0.000215305588946259
62900	-0.000676919923054672	0.00328254182922152	-0.000227738600560461
63000	0.000888847324684007	0.0409564726937425	-0.000319997165185874
63100	-0.0067349837458373	0.050012597778576	-0.000850000000000004
63200	-0.00179444284220849	0.0262537453327298	0.000895530425488122
63300	-0.0028049914356648	0.0405339805660974	-0.00145
63400	-0.00280567968473298	0.0459466847310422	-0.00137434806596969
63500	-0.000548824845267561	0.031120329189233	0.000635459092115469
63600	-0.00166355271378169	0.0150489494054159	0.000644758833719443
63700	0.00103505220201205	0.0151363734324846	-0.000499999999999997
63800	-0.000629710175294729	0.0376223170175819	-3.66513873243692e-05
63900	-0.0110557544087554	0.0296559021926436	0.00168962567012147
64000	-0.00827760006581105	-0.0207084254631021	0.000116486967100864
64100	-0.00754284234563805	0.0179145304847673	0.000605613910476113
64200	-0.0115472333888384	0.0315655679390285	-0.0011
64300	-0.00742505813523328	0.042604750847829	0.000280443531316128
64400	-0.00473122546292216	0.011616462140731	-0.000750000000000001
64500	-0.00643768940183265	0.0317945097905682	0.00103360524508558
64600	-0.0032188681482794	0.0364379938628642	-0.00115670729320728
64700	-0.00689506229144777	0.0340841644517777	-0.00100866032479387
64800	0.00796734583125937	0.0514767679316236	-0.000315236346133351
64900	-0.00123280454495755	0.0296970105175838	-0.00241120326131613
65000	-0.00743189236173873	0.0237350239573011	0.000784152601091711
65100	-0.00167105638793935	0.0206371437469381	-0.0010128747772823
